CAMPUS,C20GP15R,C20GV15R,C2CRB15R,C30GP15R,C30GV15R,C3CRB15R,C40GP15R,C40GV15R,C4CRB15R,CA0GP15R,CA0GV15R,CACRB15R,CB0GP15R,CB0GV15R,CBCRB15R,CE0GP15R,CE0GV15R,CECRB15R,CF0GP15R,CF0GV15R,CFCRB15R,CH0GP15R,CH0GV15R,CHCRB15R,CI0GP15R,CI0GV15R,CICRB15R,CL0GP15R,CL0GV15R,CLCRB15R,CM0GP15R,CM0GV15R,CMCRB15R,CR0GP15R,CR0GV15R,CRCRB15R,CS0GP15R,CS0GV15R,CSCRB15R,CW0GP15R,CW0GV15R,CWCRB15R
85902040,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,.,.,.,.,.,.,.
85902041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
85902101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
85903001,-1,-1,-1,.,.,.,.,.,.,100,100,38,.,.,.,100,100,30,100,100,20,100,100,50,.,.,.,.,.,.,100,100,50,-1,-1,-1,.,.,.,100,100,33
86024101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86901001,-1,-1,-1,.,.,.,.,.,.,65.8,46.6,32,.,.,.,57.9,40.8,14,65.4,39.4,28,59.3,39.5,17,-1,-1,-1,50,37.5,-1,66.1,53,36,55.8,43.4,13,37.9,37.9,-1,69.2,51.1,39
86901002,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,-1,-1,.,0,0,.,-1,-1,.,.,.,.,.,.,.,-1,-1,.,0,0,.,.,.,.,0,0,.
86901041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86901102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86901103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86901104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86902001,.,.,.,.,.,.,.,.,.,96.5,93,39,-1,-1,-1,90,90,43,96.6,89.7,48,100,100,-1,-1,-1,.,.,.,.,96.4,96.4,24,100,100,8,88.9,88.9,-1,98,94,43
86902041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
86902101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
87901001,.,.,.,.,.,.,.,.,.,72.7,45.5,36,.,.,.,37.5,25,-1,66.7,16.7,-1,53.8,46.2,17,.,.,.,.,.,.,75,56.3,30,61.5,53.8,14,-1,-1,-1,100,44.4,50
87901101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
88902001,-1,-1,-1,.,.,.,-1,-1,-1,82.7,70.4,40,75,62.5,0,73.1,69.2,23,86.4,70.5,46,72.2,66.7,22,-1,-1,.,-1,-1,.,79.6,70.4,32,76.3,72.9,26,80,80,-1,92,76,51
88902041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
88902104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89901001,.,.,.,.,.,.,.,.,.,81.2,73.9,29,64.7,58.8,0,75,70.3,15,83.6,72.6,29,82.3,80.6,26,.,.,.,-1,-1,.,78.5,75.4,31,81.8,77.3,15,66.7,66.7,-1,84.7,71.2,35
89901042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89901101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89901102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89901103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89901104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89903001,-1,-1,-1,.,.,.,.,.,.,60,38.3,43,.,.,.,50,33.3,27,40,24,21,52.4,33.3,40,.,.,.,-1,-1,.,74.3,48.6,64,54.5,45.5,13,75,75,-1,76.5,52.9,42
89903002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89903041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89903101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89905102,.,.,.,.,.,.,.,.,.,72.2,66.7,0,-1,-1,.,73.3,66.7,0,66.7,50,-1,76.5,70.6,0,.,.,.,.,.,.,75,75,0,80,70,-1,-1,-1,.,.,.,.
90902001,.,.,.,.,.,.,.,.,.,87.5,87.5,-1,.,.,.,87.5,87.5,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,83.3,83.3,-1,-1,-1,-1,-1,-1,-1,100,100,-1
90903001,.,.,.,.,.,.,.,.,.,93.3,93.3,30,.,.,.,100,100,-1,100,100,40,-1,-1,-1,.,.,.,.,.,.,90,90,20,80,80,-1,.,.,.,92.3,92.3,22
90904001,-1,-1,-1,-1,-1,-1,.,.,.,58.5,37.7,29,12.5,12.5,-1,56.9,37.9,35,62.7,27.5,28,57.1,41.6,22,-1,-1,-1,57.1,42.9,-1,54.5,47.3,29,51.7,42.2,13,40,36,-1,62.8,38,31
90904002,-1,-1,.,.,.,.,.,.,.,27.3,18.2,40,-1,-1,.,21.4,21.4,.,17.4,8.7,-1,11.1,11.1,-1,.,.,.,-1,-1,.,50,40,-1,30,25,-1,.,.,.,35,20,-1
90904042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
90904101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
90904105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
90904107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
90904108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
90905101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91901001,-1,-1,.,.,.,.,.,.,.,93.2,75,33,.,.,.,100,66.7,60,90.3,64.5,35,-1,-1,-1,.,.,.,.,.,.,100,100,29,100,100,-1,-1,-1,-1,92.7,75.6,29
91901041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91901101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91902001,.,.,.,.,.,.,.,.,.,95,87.5,31,.,.,.,85.7,78.6,18,95.5,86.4,22,80,80,-1,-1,-1,-1,.,.,.,94.4,88.9,43,92.9,85.7,0,-1,-1,-1,97.1,88.2,33
91902200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903001,-1,-1,.,-1,-1,-1,.,.,.,95.4,93.4,45,85.7,85.7,0,93.2,92.2,23,97.4,95.7,46,93.8,93.8,45,100,100,73,.,.,.,93.7,91.3,44,96.3,96.3,14,93.8,93.8,-1,97.1,94.1,46
91903002,.,.,.,.,.,.,.,.,.,81,81,0,87.5,87.5,-1,85.7,85.7,0,70.8,70.8,-1,-1,-1,.,-1,-1,.,.,.,.,94.4,94.4,-1,92.3,92.3,0,.,.,.,74.1,74.1,-1
91903041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903045,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903112,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903113,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91903114,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91905001,-1,-1,-1,.,.,.,.,.,.,94.5,81.8,49,.,.,.,91.7,83.3,83,91.7,75,39,100,100,100,.,.,.,.,.,.,96.8,87.1,57,90,70,-1,57.1,42.9,-1,93,76.7,39
91905041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91905101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906002,66.7,55.6,25,75,62.5,50,-1,-1,-1,79.2,67.7,40,57.8,48.9,13,72.6,65.9,23,87.2,73.8,32,83.2,74.8,28,60,60,-1,76.9,76.9,-1,71,61.5,49,62.1,56.3,15,50,50,0,83.7,69.3,52
91906004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906035,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906037,-1,-1,-1,.,.,.,-1,-1,.,60.7,58.9,20,64.3,64.3,.,62.8,62.8,-1,45.5,42.4,-1,65.4,65.4,-1,.,.,.,-1,-1,.,82.6,82.6,-1,55.8,53.5,-1,60,60,.,50,42.9,-1
91906042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906110,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91906111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91907101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91908001,-1,-1,.,.,.,.,.,.,.,96.6,81.9,45,-1,-1,-1,94.7,89.5,40,100,79.2,44,100,100,33,-1,-1,.,.,.,.,94.1,83.8,45,96.2,96.2,8,100,100,0,95.8,78.1,47
91908041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91908101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91909001,-1,-1,-1,.,.,.,.,.,.,91.8,89.4,48,.,.,.,89.7,89.7,31,93.9,90.9,50,100,100,17,.,.,.,-1,-1,.,90.4,88.5,47,96.6,96.6,29,88.9,88.9,-1,91.9,89.2,55
91909041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91909101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91909110,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91910001,-1,-1,-1,.,.,.,.,.,.,94.3,92.5,37,-1,-1,-1,92.3,92.3,-1,91.7,87.5,38,100,100,-1,-1,-1,.,.,.,.,96.6,96.6,37,100,100,-1,83.3,83.3,-1,93.3,91.1,39
91910041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91910101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91913001,-1,-1,-1,-1,-1,-1,-1,-1,.,94.5,79.1,49,-1,-1,.,90.3,80.6,25,94.6,73,52,90,80,13,-1,-1,.,.,.,.,94.4,83.3,47,92.9,81,37,-1,-1,-1,96,80,56
91913041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91913101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91914001,-1,-1,-1,.,.,.,.,.,.,75.4,47.7,31,.,.,.,57.1,47.6,0,70,35,9,-1,-1,-1,-1,-1,-1,.,.,.,77.8,53.3,40,72,68,0,60,60,-1,74.6,47.5,29
91914041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91914101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91917001,-1,-1,-1,.,.,.,.,.,.,75.3,46.6,43,.,.,.,61.9,52.4,38,82.9,48.6,42,66.7,46.7,44,.,.,.,.,.,.,68.4,44.7,44,62.5,50,18,30,30,-1,78.6,46.4,43
91917041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91917101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91918001,-1,-1,-1,.,.,.,.,.,.,91.2,86,31,-1,-1,-1,75,75,29,97.1,88.2,39,-1,-1,-1,-1,-1,-1,.,.,.,82.6,82.6,21,92.9,92.9,0,55.6,55.6,-1,91.7,89.6,30
91918041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
91918101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92801001,-1,-1,.,-1,-1,.,.,.,.,3.9,0,-1,-1,-1,.,8.3,0,-1,5.7,0,-1,10,0,-1,.,.,.,.,.,.,0,0,-1,5.6,0,-1,-1,-1,.,2.9,0,-1
92901001,-1,-1,-1,-1,-1,-1,.,.,.,93.4,90.1,21,97.1,94.1,5,92.9,92.9,8,92.2,88.2,18,89.5,84.2,14,.,.,.,-1,-1,.,94.3,91.4,24,88.2,86.8,0,77.3,77.3,-1,92.3,89.2,30
92901042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92901102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92901104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92901105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92902002,100,88.9,33,-1,-1,-1,.,.,.,82.8,68.2,19,79.5,70.5,4,78.9,69.5,3,79.7,59.3,18,86.6,76.1,13,-1,-1,.,64.3,64.3,-1,86,76.9,21,74.5,65.5,0,80,75,-1,80.7,60.5,25
92902042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92902101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92902106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92902107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903001,100,50,-1,-1,-1,-1,.,.,.,84.2,59.3,26,78.1,58.9,19,80.3,65.3,7,87.1,58.8,28,83.3,65.9,12,.,.,.,60,33.3,0,81.3,59.9,24,79,64.2,6,62.1,62.1,0,93.5,51.6,52
92903004,-1,-1,.,.,.,.,.,.,.,21.4,12.2,0,19.4,12.9,-1,26.6,17.2,-1,24.7,11.7,0,20.6,17.6,-1,.,.,.,.,.,.,16.7,13,-1,17.6,11,-1,5.6,0,-1,29,6.5,0
92903041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903043,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903110,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903117,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903124,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92903200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92904001,85.7,71.4,30,100,85.7,67,.,.,.,90.1,82.5,41,93.5,84.8,26,86.1,82.4,33,91.7,81.2,40,88.6,84.8,14,.,.,.,80,80,.,88.7,83.7,42,89.3,86.8,17,82.1,82.1,-1,89.8,81.3,57
92904003,-1,-1,.,.,.,.,.,.,.,25,25,.,50,50,.,33.3,33.3,.,23.5,23.5,.,28.6,28.6,.,.,.,.,.,.,.,28.6,28.6,.,26.7,26.7,.,-1,-1,.,10,10,.
92904041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92904043,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92904101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92904102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92904103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92906002,-1,-1,-1,.,.,.,.,.,.,97.3,90.7,25,-1,-1,-1,100,100,31,100,82.8,14,100,93.3,17,-1,-1,-1,.,.,.,95.7,95.7,39,94.3,88.6,17,100,100,.,100,92.2,31
92906006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92906041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92906102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92907001,-1,-1,-1,-1,-1,-1,.,.,.,92.2,61.7,56,87.5,62.5,60,90,65,57,96.2,67.9,46,90.9,72.7,30,.,.,.,-1,-1,-1,88.7,56.5,65,80,40,-1,-1,-1,-1,92.2,60,59
92907042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92907101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92907103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92908001,-1,-1,-1,.,.,.,.,.,.,62.6,25.3,45,.,.,.,52,32,31,52.3,15.9,34,62.5,37.5,40,.,.,.,-1,-1,.,72.3,34,53,38.1,19,45,-1,-1,.,63,24.7,46
92908041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92908102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92908103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
93901001,-1,-1,.,.,.,.,.,.,.,70.6,35.3,52,.,.,.,60,40,-1,65,20,50,-1,-1,-1,.,.,.,.,.,.,78.6,57.1,57,83.3,50,-1,-1,-1,.,79.3,41.4,55
93901101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
93903001,.,.,.,.,.,.,.,.,.,83.7,79.1,36,-1,-1,-1,81,76.2,0,92,84,17,87.5,87.5,-1,.,.,.,.,.,.,72.2,72.2,60,71.4,71.4,-1,-1,-1,.,82.4,76.5,41
